Tip;secao;Data;Loja;Valores
RENTABILIDADE;UTILIDADES DOMESTICA;31/07/2016;GARAVELO;49417,76
RENTABILIDADE;VESTUARIO;31/07/2016;GARAVELO;17002,09
RENTABILIDADE;GERAL;31/07/2016;GARAVELO;1996136,77
RENTABILIDADE;AÇOUGUE;31/07/2016;T7;87678,31
RENTABILIDADE;ALHO;31/07/2016;T7;17619,07
RENTABILIDADE;ALIMENTOS DOCE;31/07/2016;T7;131229,62
RENTABILIDADE;ALIMENTOS SALGADO;31/07/2016;T7;135347,47
RENTABILIDADE;AUTOS;31/07/2016;T7;772,77
RENTABILIDADE;BASICO;31/07/2016;T7;107920,57
RENTABILIDADE;BEBIDAS DEST E VINHO;31/07/2016;T7;5414,12
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/07/2016;T7;61334,64
RENTABILIDADE;FRIOS;31/07/2016;T7;65556,94
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/07/2016;T7;5372,01
RENTABILIDADE;FRIOS CONGELADOS;31/07/2016;T7;113340,99
RENTABILIDADE;FRIOS LATICINIOS;31/07/2016;T7;36328,6
RENTABILIDADE;HIGIENE;31/07/2016;T7;121273,19
RENTABILIDADE;HORT FRUT;31/07/2016;T7;289983,36
RENTABILIDADE;LEITE;31/07/2016;T7;35190,94
RENTABILIDADE;LIMPEZA DOMESTICA;31/07/2016;T7;77550,14
RENTABILIDADE;OVOS;31/07/2016;T7;17603,46
RENTABILIDADE;PADARIA INDUSTRIAL;31/07/2016;T7;24632,91
RENTABILIDADE;PADARIA PROPRIA;31/07/2016;T7;69515,45
RENTABILIDADE;PAPEL HIGIENICO;31/07/2016;T7;29663,91
RENTABILIDADE;PAPELARIA;31/07/2016;T7;1382,24
RENTABILIDADE;PEIXES RESFRIADOS;31/07/2016;T7;6786,79
RENTABILIDADE;PET SHOP;31/07/2016;T7;5317,28
RENTABILIDADE;UTILIDADES DOMESTICA;31/07/2016;T7;40541,14
RENTABILIDADE;VESTUARIO;31/07/2016;T7;12790,39
RENTABILIDADE;GERAL;31/07/2016;T7;1500146,31
RENTABILIDADE;AÇOUGUE;31/07/2016;CAMPINAS;70580,18
RENTABILIDADE;ALHO;31/07/2016;CAMPINAS;18219,58
RENTABILIDADE;ALIMENTOS DOCE;31/07/2016;CAMPINAS;149452,51
RENTABILIDADE;ALIMENTOS SALGADO;31/07/2016;CAMPINAS;150320,2
RENTABILIDADE;AUTOS;31/07/2016;CAMPINAS;1092,71
RENTABILIDADE;BASICO;31/07/2016;CAMPINAS;99235,49
RENTABILIDADE;BEBIDAS DEST E VINHO;31/07/2016;CAMPINAS;6865,01
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/07/2016;CAMPINAS;75921,55
RENTABILIDADE;FRIOS;31/07/2016;CAMPINAS;89644,18
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/07/2016;CAMPINAS;6218,07
RENTABILIDADE;FRIOS CONGELADOS;31/07/2016;CAMPINAS;115894,35
RENTABILIDADE;FRIOS LATICINIOS;31/07/2016;CAMPINAS;51093,87
RENTABILIDADE;HIGIENE;31/07/2016;CAMPINAS;161935,06
RENTABILIDADE;HORT FRUT;31/07/2016;CAMPINAS;207204,49
RENTABILIDADE;LEITE;31/07/2016;CAMPINAS;32823,39
RENTABILIDADE;LIMPEZA DOMESTICA;31/07/2016;CAMPINAS;113733,17
RENTABILIDADE;OVOS;31/07/2016;CAMPINAS;11457,21
RENTABILIDADE;PADARIA INDUSTRIAL;31/07/2016;CAMPINAS;17830,43
RENTABILIDADE;PADARIA PROPRIA;31/07/2016;CAMPINAS;60465,35
RENTABILIDADE;PAPEL HIGIENICO;31/07/2016;CAMPINAS;35528,24
RENTABILIDADE;PAPELARIA;31/07/2016;CAMPINAS;629,49
RENTABILIDADE;PEIXES RESFRIADOS;31/07/2016;CAMPINAS;-6066,81
RENTABILIDADE;PET SHOP;31/07/2016;CAMPINAS;5596,18
RENTABILIDADE;UTILIDADES DOMESTICA;31/07/2016;CAMPINAS;62575,16
RENTABILIDADE;VESTUARIO;31/07/2016;CAMPINAS;24164,42
RENTABILIDADE;GERAL;31/07/2016;CAMPINAS;1562413,48
RENTABILIDADE;AÇOUGUE;31/07/2016;PAPILLON;
RENTABILIDADE;ALHO;31/07/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS DOCE;31/07/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS SALGADO;31/07/2016;PAPILLON;
RENTABILIDADE;AUTOS;31/07/2016;PAPILLON;
RENTABILIDADE;BASICO;31/07/2016;PAPILLON;
RENTABILIDADE;BEBIDAS DEST E VINHO;31/07/2016;PAPILLON;
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/07/2016;PAPILLON;
RENTABILIDADE;FRIOS;31/07/2016;PAPILLON;
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/07/2016;PAPILLON;
RENTABILIDADE;FRIOS CONGELADOS;31/07/2016;PAPILLON;
RENTABILIDADE;FRIOS LATICINIOS;31/07/2016;PAPILLON;
RENTABILIDADE;HIGIENE;31/07/2016;PAPILLON;
RENTABILIDADE;HORT FRUT;31/07/2016;PAPILLON;
RENTABILIDADE;LEITE;31/07/2016;PAPILLON;
RENTABILIDADE;LIMPEZA DOMESTICA;31/07/2016;PAPILLON;
RENTABILIDADE;OVOS;31/07/2016;PAPILLON;
RENTABILIDADE;PADARIA INDUSTRIAL;31/07/2016;PAPILLON;
RENTABILIDADE;PADARIA PROPRIA;31/07/2016;PAPILLON;
RENTABILIDADE;PAPEL HIGIENICO;31/07/2016;PAPILLON;
RENTABILIDADE;PAPELARIA;31/07/2016;PAPILLON;
RENTABILIDADE;PEIXES RESFRIADOS;31/07/2016;PAPILLON;
RENTABILIDADE;PET SHOP;31/07/2016;PAPILLON;
RENTABILIDADE;UTILIDADES DOMESTICA;31/07/2016;PAPILLON;
RENTABILIDADE;VESTUARIO;31/07/2016;PAPILLON;
RENTABILIDADE;GERAL;31/07/2016;PAPILLON;
RENTABILIDADE;AÇOUGUE;31/07/2016;PORTAL;
RENTABILIDADE;ALHO;31/07/2016;PORTAL;
RENTABILIDADE;ALIMENTOS DOCE;31/07/2016;PORTAL;
RENTABILIDADE;ALIMENTOS SALGADO;31/07/2016;PORTAL;
RENTABILIDADE;AUTOS;31/07/2016;PORTAL;
RENTABILIDADE;BASICO;31/07/2016;PORTAL;
RENTABILIDADE;BEBIDAS DEST E VINHO;31/07/2016;PORTAL;
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/07/2016;PORTAL;
RENTABILIDADE;FRIOS;31/07/2016;PORTAL;
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/07/2016;PORTAL;
RENTABILIDADE;FRIOS CONGELADOS;31/07/2016;PORTAL;
RENTABILIDADE;FRIOS LATICINIOS;31/07/2016;PORTAL;
RENTABILIDADE;HIGIENE;31/07/2016;PORTAL;
RENTABILIDADE;HORT FRUT;31/07/2016;PORTAL;
RENTABILIDADE;LEITE;31/07/2016;PORTAL;
RENTABILIDADE;LIMPEZA DOMESTICA;31/07/2016;PORTAL;
RENTABILIDADE;OVOS;31/07/2016;PORTAL;
RENTABILIDADE;PADARIA INDUSTRIAL;31/07/2016;PORTAL;
RENTABILIDADE;PADARIA PROPRIA;31/07/2016;PORTAL;
RENTABILIDADE;PAPEL HIGIENICO;31/07/2016;PORTAL;
RENTABILIDADE;PAPELARIA;31/07/2016;PORTAL;
RENTABILIDADE;PEIXES RESFRIADOS;31/07/2016;PORTAL;
RENTABILIDADE;PET SHOP;31/07/2016;PORTAL;
RENTABILIDADE;UTILIDADES DOMESTICA;31/07/2016;PORTAL;
RENTABILIDADE;VESTUARIO;31/07/2016;PORTAL;
RENTABILIDADE;GERAL;31/07/2016;PORTAL;
RENTABILIDADE;AÇOUGUE;31/07/2016;GERAL;327543,8
RENTABILIDADE;ALHO;31/07/2016;GERAL;80025,5
RENTABILIDADE;ALIMENTOS DOCE;31/07/2016;GERAL;638590,43
RENTABILIDADE;ALIMENTOS SALGADO;31/07/2016;GERAL;643654,63
RENTABILIDADE;AUTOS;31/07/2016;GERAL;5176,96
RENTABILIDADE;BASICO;31/07/2016;GERAL;539501,34
RENTABILIDADE;BEBIDAS DEST E VINHO;31/07/2016;GERAL;19728,64
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/07/2016;GERAL;267240,68
RENTABILIDADE;FRIOS;31/07/2016;GERAL;344378,48
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/07/2016;GERAL;23073,25
RENTABILIDADE;FRIOS CONGELADOS;31/07/2016;GERAL;463822,82
RENTABILIDADE;FRIOS LATICINIOS;31/07/2016;GERAL;179518,55
RENTABILIDADE;HIGIENE;31/07/2016;GERAL;627645,01
RENTABILIDADE;HORT FRUT;31/07/2016;GERAL;998807,54
RENTABILIDADE;LEITE;31/07/2016;GERAL;125094,6
RENTABILIDADE;LIMPEZA DOMESTICA;31/07/2016;GERAL;394578,16
RENTABILIDADE;OVOS;31/07/2016;GERAL;64946,7
RENTABILIDADE;PADARIA INDUSTRIAL;31/07/2016;GERAL;72862,97
RENTABILIDADE;PADARIA PROPRIA;31/07/2016;GERAL;280522,79
RENTABILIDADE;PAPEL HIGIENICO;31/07/2016;GERAL;162496,21
RENTABILIDADE;PAPELARIA;31/07/2016;GERAL;3755,65
RENTABILIDADE;PEIXES RESFRIADOS;31/07/2016;GERAL;40128,98
RENTABILIDADE;PET SHOP;31/07/2016;GERAL;18212,26
RENTABILIDADE;UTILIDADES DOMESTICA;31/07/2016;GERAL;197679,57
RENTABILIDADE;VESTUARIO;31/07/2016;GERAL;69577,37
RENTABILIDADE;GERAL;31/07/2016;GERAL;6588562,89
RENTABILIDADE%;AÇOUGUE;31/07/2016;CENTRO;17,23%
RENTABILIDADE%;ALHO;31/07/2016;CENTRO;19,92%
RENTABILIDADE%;ALIMENTOS DOCE;31/07/2016;CENTRO;19,29%
RENTABILIDADE%;ALIMENTOS SALGADO;31/07/2016;CENTRO;26,10%
RENTABILIDADE%;AUTOS;31/07/2016;CENTRO;34,86%
RENTABILIDADE%;BASICO;31/07/2016;CENTRO;9,10%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/07/2016;CENTRO;15,41%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/07/2016;CENTRO;14,22%
RENTABILIDADE%;FRIOS;31/07/2016;CENTRO;25,99%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/07/2016;CENTRO;23,10%
RENTABILIDADE%;FRIOS CONGELADOS;31/07/2016;CENTRO;19,54%
RENTABILIDADE%;FRIOS LATICINIOS;31/07/2016;CENTRO;22,19%
RENTABILIDADE%;HIGIENE;31/07/2016;CENTRO;27,41%
RENTABILIDADE%;HORT FRUT;31/07/2016;CENTRO;25,55%
RENTABILIDADE%;LEITE;31/07/2016;CENTRO;9,27%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/07/2016;CENTRO;18,54%
RENTABILIDADE%;OVOS;31/07/2016;CENTRO;21,54%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/07/2016;CENTRO;26,44%
RENTABILIDADE%;PADARIA PROPRIA;31/07/2016;CENTRO;38,62%
RENTABILIDADE%;PAPEL HIGIENICO;31/07/2016;CENTRO;27,82%
RENTABILIDADE%;PAPELARIA;31/07/2016;CENTRO;25,62%
RENTABILIDADE%;PEIXES RESFRIADOS;31/07/2016;CENTRO;7,26%
RENTABILIDADE%;PET SHOP;31/07/2016;CENTRO;26,22%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/07/2016;CENTRO;27,30%
RENTABILIDADE%;VESTUARIO;31/07/2016;CENTRO;23,41%
RENTABILIDADE%;GERAL;31/07/2016;CENTRO;19,28%
RENTABILIDADE%;AÇOUGUE;31/07/2016;GARAVELO;14,61%
RENTABILIDADE%;ALHO;31/07/2016;GARAVELO;20,52%
RENTABILIDADE%;ALIMENTOS DOCE;31/07/2016;GARAVELO;19,00%
RENTABILIDADE%;ALIMENTOS SALGADO;31/07/2016;GARAVELO;25,89%
RENTABILIDADE%;AUTOS;31/07/2016;GARAVELO;42,96%
RENTABILIDADE%;BASICO;31/07/2016;GARAVELO;8,29%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/07/2016;GARAVELO;17,57%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/07/2016;GARAVELO;14,53%
RENTABILIDADE%;FRIOS;31/07/2016;GARAVELO;25,78%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/07/2016;GARAVELO;22,56%
RENTABILIDADE%;FRIOS CONGELADOS;31/07/2016;GARAVELO;18,40%
RENTABILIDADE%;FRIOS LATICINIOS;31/07/2016;GARAVELO;24,22%
RENTABILIDADE%;HIGIENE;31/07/2016;GARAVELO;27,32%
RENTABILIDADE%;HORT FRUT;31/07/2016;GARAVELO;26,92%
RENTABILIDADE%;LEITE;31/07/2016;GARAVELO;4,14%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/07/2016;GARAVELO;15,07%
RENTABILIDADE%;OVOS;31/07/2016;GARAVELO;19,42%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/07/2016;GARAVELO;27,19%
RENTABILIDADE%;PADARIA PROPRIA;31/07/2016;GARAVELO;39,30%
RENTABILIDADE%;PAPEL HIGIENICO;31/07/2016;GARAVELO;28,45%
RENTABILIDADE%;PAPELARIA;31/07/2016;GARAVELO;12,98%
RENTABILIDADE%;PEIXES RESFRIADOS;31/07/2016;GARAVELO;13,29%
RENTABILIDADE%;PET SHOP;31/07/2016;GARAVELO;21,38%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/07/2016;GARAVELO;25,27%
RENTABILIDADE%;VESTUARIO;31/07/2016;GARAVELO;25,38%
RENTABILIDADE%;GERAL;31/07/2016;GARAVELO;17,99%
RENTABILIDADE%;AÇOUGUE;31/07/2016;T7;15,88%
RENTABILIDADE%;ALHO;31/07/2016;T7;18,24%
RENTABILIDADE%;ALIMENTOS DOCE;31/07/2016;T7;19,11%
RENTABILIDADE%;ALIMENTOS SALGADO;31/07/2016;T7;25,94%
RENTABILIDADE%;AUTOS;31/07/2016;T7;28,21%
RENTABILIDADE%;BASICO;31/07/2016;T7;9,28%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/07/2016;T7;15,54%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/07/2016;T7;13,51%
RENTABILIDADE%;FRIOS;31/07/2016;T7;23,98%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/07/2016;T7;23,17%
RENTABILIDADE%;FRIOS CONGELADOS;31/07/2016;T7;19,66%
RENTABILIDADE%;FRIOS LATICINIOS;31/07/2016;T7;23,80%
RENTABILIDADE%;HIGIENE;31/07/2016;T7;27,47%
RENTABILIDADE%;HORT FRUT;31/07/2016;T7;27,89%
RENTABILIDADE%;LEITE;31/07/2016;T7;9,71%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/07/2016;T7;16,61%
RENTABILIDADE%;OVOS;31/07/2016;T7;20,79%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/07/2016;T7;27,04%
RENTABILIDADE%;PADARIA PROPRIA;31/07/2016;T7;39,09%
RENTABILIDADE%;PAPEL HIGIENICO;31/07/2016;T7;26,83%
RENTABILIDADE%;PAPELARIA;31/07/2016;T7;26,58%
RENTABILIDADE%;PEIXES RESFRIADOS;31/07/2016;T7;6,20%
RENTABILIDADE%;PET SHOP;31/07/2016;T7;26,72%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/07/2016;T7;26,37%
RENTABILIDADE%;VESTUARIO;31/07/2016;T7;19,30%
RENTABILIDADE%;GERAL;31/07/2016;T7;19,57%
RENTABILIDADE%;AÇOUGUE;31/07/2016;CAMPINAS;15,51%
RENTABILIDADE%;ALHO;31/07/2016;CAMPINAS;18,86%
RENTABILIDADE%;ALIMENTOS DOCE;31/07/2016;CAMPINAS;21,08%
RENTABILIDADE%;ALIMENTOS SALGADO;31/07/2016;CAMPINAS;27,11%
RENTABILIDADE%;AUTOS;31/07/2016;CAMPINAS;48,41%
RENTABILIDADE%;BASICO;31/07/2016;CAMPINAS;7,58%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/07/2016;CAMPINAS;27,04%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/07/2016;CAMPINAS;16,24%
RENTABILIDADE%;FRIOS;31/07/2016;CAMPINAS;27,37%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/07/2016;CAMPINAS;21,75%
RENTABILIDADE%;FRIOS CONGELADOS;31/07/2016;CAMPINAS;18,63%
RENTABILIDADE%;FRIOS LATICINIOS;31/07/2016;CAMPINAS;25,05%
RENTABILIDADE%;HIGIENE;31/07/2016;CAMPINAS;28,92%
RENTABILIDADE%;HORT FRUT;31/07/2016;CAMPINAS;26,58%
RENTABILIDADE%;LEITE;31/07/2016;CAMPINAS;8,32%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/07/2016;CAMPINAS;21,89%
RENTABILIDADE%;OVOS;31/07/2016;CAMPINAS;15,40%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/07/2016;CAMPINAS;26,65%
RENTABILIDADE%;PADARIA PROPRIA;31/07/2016;CAMPINAS;33,64%
RENTABILIDADE%;PAPEL HIGIENICO;31/07/2016;CAMPINAS;26,72%
RENTABILIDADE%;PAPELARIA;31/07/2016;CAMPINAS;24,43%
RENTABILIDADE%;PEIXES RESFRIADOS;31/07/2016;CAMPINAS;-3,68%
RENTABILIDADE%;PET SHOP;31/07/2016;CAMPINAS;25,42%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/07/2016;CAMPINAS;32,63%
RENTABILIDADE%;VESTUARIO;31/07/2016;CAMPINAS;32,15%
RENTABILIDADE%;GERAL;31/07/2016;CAMPINAS;19,62%
RENTABILIDADE%;AÇOUGUE;31/07/2016;PAPILLON;
RENTABILIDADE%;ALHO;31/07/2016;PAPILLON;
RENTABILIDADE%;ALIMENTOS DOCE;31/07/2016;PAPILLON;
RENTABILIDADE%;ALIMENTOS SALGADO;31/07/2016;PAPILLON;
RENTABILIDADE%;AUTOS;31/07/2016;PAPILLON;
RENTABILIDADE%;BASICO;31/07/2016;PAPILLON;
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/07/2016;PAPILLON;
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/07/2016;PAPILLON;
RENTABILIDADE%;FRIOS;31/07/2016;PAPILLON;
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/07/2016;PAPILLON;
RENTABILIDADE%;FRIOS CONGELADOS;31/07/2016;PAPILLON;
RENTABILIDADE%;FRIOS LATICINIOS;31/07/2016;PAPILLON;
RENTABILIDADE%;HIGIENE;31/07/2016;PAPILLON;
RENTABILIDADE%;HORT FRUT;31/07/2016;PAPILLON;
RENTABILIDADE%;LEITE;31/07/2016;PAPILLON;
RENTABILIDADE%;LIMPEZA DOMESTICA;31/07/2016;PAPILLON;
RENTABILIDADE%;OVOS;31/07/2016;PAPILLON;
RENTABILIDADE%;PADARIA INDUSTRIAL;31/07/2016;PAPILLON;
RENTABILIDADE%;PADARIA PROPRIA;31/07/2016;PAPILLON;
RENTABILIDADE%;PAPEL HIGIENICO;31/07/2016;PAPILLON;
RENTABILIDADE%;PAPELARIA;31/07/2016;PAPILLON;
RENTABILIDADE%;PEIXES RESFRIADOS;31/07/2016;PAPILLON;
RENTABILIDADE%;PET SHOP;31/07/2016;PAPILLON;
RENTABILIDADE%;UTILIDADES DOMESTICA;31/07/2016;PAPILLON;
RENTABILIDADE%;VESTUARIO;31/07/2016;PAPILLON;
RENTABILIDADE%;GERAL;31/07/2016;PAPILLON;
RENTABILIDADE%;AÇOUGUE;31/07/2016;PORTAL;
RENTABILIDADE%;ALHO;31/07/2016;PORTAL;
RENTABILIDADE%;ALIMENTOS DOCE;31/07/2016;PORTAL;
RENTABILIDADE%;ALIMENTOS SALGADO;31/07/2016;PORTAL;
RENTABILIDADE%;AUTOS;31/07/2016;PORTAL;
RENTABILIDADE%;BASICO;31/07/2016;PORTAL;
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/07/2016;PORTAL;
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/07/2016;PORTAL;
RENTABILIDADE%;FRIOS;31/07/2016;PORTAL;
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/07/2016;PORTAL;
RENTABILIDADE%;FRIOS CONGELADOS;31/07/2016;PORTAL;
RENTABILIDADE%;FRIOS LATICINIOS;31/07/2016;PORTAL;
RENTABILIDADE%;HIGIENE;31/07/2016;PORTAL;
RENTABILIDADE%;HORT FRUT;31/07/2016;PORTAL;
RENTABILIDADE%;LEITE;31/07/2016;PORTAL;
RENTABILIDADE%;LIMPEZA DOMESTICA;31/07/2016;PORTAL;
RENTABILIDADE%;OVOS;31/07/2016;PORTAL;
RENTABILIDADE%;PADARIA INDUSTRIAL;31/07/2016;PORTAL;
RENTABILIDADE%;PADARIA PROPRIA;31/07/2016;PORTAL;
RENTABILIDADE%;PAPEL HIGIENICO;31/07/2016;PORTAL;
RENTABILIDADE%;PAPELARIA;31/07/2016;PORTAL;
RENTABILIDADE%;PEIXES RESFRIADOS;31/07/2016;PORTAL;
RENTABILIDADE%;PET SHOP;31/07/2016;PORTAL;
RENTABILIDADE%;UTILIDADES DOMESTICA;31/07/2016;PORTAL;
RENTABILIDADE%;VESTUARIO;31/07/2016;PORTAL;
RENTABILIDADE%;GERAL;31/07/2016;PORTAL;
RENTABILIDADE%;AÇOUGUE;31/07/2016;GERAL;15,77%
RENTABILIDADE%;ALHO;31/07/2016;GERAL;19,46%
RENTABILIDADE%;ALIMENTOS DOCE;31/07/2016;GERAL;19,54%
RENTABILIDADE%;ALIMENTOS SALGADO;31/07/2016;GERAL;26,22%
RENTABILIDADE%;AUTOS;31/07/2016;GERAL;39,09%
RENTABILIDADE%;BASICO;31/07/2016;GERAL;8,51%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/07/2016;GERAL;18,53%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/07/2016;GERAL;14,64%
RENTABILIDADE%;FRIOS;31/07/2016;GERAL;25,86%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/07/2016;GERAL;22,58%
RENTABILIDADE%;FRIOS CONGELADOS;31/07/2016;GERAL;19,01%
RENTABILIDADE%;FRIOS LATICINIOS;31/07/2016;GERAL;23,87%
RENTABILIDADE%;HIGIENE;31/07/2016;GERAL;27,76%
RENTABILIDADE%;HORT FRUT;31/07/2016;GERAL;26,79%
RENTABILIDADE%;LEITE;31/07/2016;GERAL;7,42%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/07/2016;GERAL;17,78%
RENTABILIDADE%;OVOS;31/07/2016;GERAL;19,38%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/07/2016;GERAL;26,84%
RENTABILIDADE%;PADARIA PROPRIA;31/07/2016;GERAL;37,71%
RENTABILIDADE%;PAPEL HIGIENICO;31/07/2016;GERAL;27,62%
RENTABILIDADE%;PAPELARIA;31/07/2016;GERAL;21,79%
RENTABILIDADE%;PEIXES RESFRIADOS;31/07/2016;GERAL;6,33%
RENTABILIDADE%;PET SHOP;31/07/2016;GERAL;25,16%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/07/2016;GERAL;27,98%
RENTABILIDADE%;VESTUARIO;31/07/2016;GERAL;25,29%
RENTABILIDADE%;GERAL;31/07/2016;GERAL;19,01%
ESTOQUE;AUTOS;31/07/2016;CENTRO;5.846,49
ESTOQUE;PAPELARIA;31/07/2016;CENTRO;32.126,86
ESTOQUE;PET SHOP;31/07/2016;CENTRO;45.249,07
ESTOQUE;UTILIDADES DOMESTICA;31/07/2016;CENTRO;237.165,73
ESTOQUE;VESTUARIO;31/07/2016;CENTRO;100.585,07
ESTOQUE;BASICO;31/07/2016;CENTRO;697.616,89
ESTOQUE;LEITE;31/07/2016;CENTRO;258.095,70
ESTOQUE;LIMPEZA DOMESTICA;31/07/2016;CENTRO;630.422,43
ESTOQUE;OVOS;31/07/2016;CENTRO;6.361,65
ESTOQUE;AÇOUGUE;31/07/2016;CENTRO;101.148,53
ESTOQUE;ALHO;31/07/2016;CENTRO;13.198,77
ESTOQUE;HORT FRUT;31/07/2016;CENTRO;70.790,86
ESTOQUE;PADARIA INDUSTRIAL;31/07/2016;CENTRO;14.327,56
ESTOQUE;PADARIA PROPRIA;31/07/2016;CENTRO;53.460,34
ESTOQUE;GERAL;31/07/2016;CENTRO;5.405.937,17
ESTOQUE;ALIMENTOS DOCE;31/07/2016;CENTRO;750.077,14
ESTOQUE;ALIMENTOS SALGADO;31/07/2016;CENTRO;463.538,28
ESTOQUE;FRIOS;31/07/2016;CENTRO;208.590,12
ESTOQUE;FRIOS ACHOCOLATADOS;31/07/2016;CENTRO;27.889,86
ESTOQUE;AUTOS;31/07/2016;GARAVELO;4.512,23
ESTOQUE;PAPELARIA;31/07/2016;GARAVELO;29.782,77
ESTOQUE;PET SHOP;31/07/2016;GARAVELO;51.661,43
ESTOQUE;UTILIDADES DOMESTICA;31/07/2016;GARAVELO;308.900,07
ESTOQUE;VESTUARIO;31/07/2016;GARAVELO;107.022,55
ESTOQUE;BASICO;31/07/2016;GARAVELO;767.147,21
ESTOQUE;LEITE;31/07/2016;GARAVELO;212.960,44
ESTOQUE;LIMPEZA DOMESTICA;31/07/2016;GARAVELO;842.400,22
ESTOQUE;OVOS;31/07/2016;GARAVELO;7.630,83
ESTOQUE;AÇOUGUE;31/07/2016;GARAVELO;160.751,84
ESTOQUE;ALHO;31/07/2016;GARAVELO;40.513,62
ESTOQUE;HORT FRUT;31/07/2016;GARAVELO;68.915,46
ESTOQUE;PADARIA INDUSTRIAL;31/07/2016;GARAVELO;16.026,67
ESTOQUE;PADARIA PROPRIA;31/07/2016;GARAVELO;56.908,67
ESTOQUE;GERAL;31/07/2016;GARAVELO;6.007.374,44
ESTOQUE;ALIMENTOS DOCE;31/07/2016;GARAVELO;819.171,69
ESTOQUE;ALIMENTOS SALGADO;31/07/2016;GARAVELO;595.935,03
ESTOQUE;FRIOS;31/07/2016;GARAVELO;212.874,77
ESTOQUE;FRIOS ACHOCOLATADOS;31/07/2016;GARAVELO;28.908,88
ESTOQUE;AUTOS;31/07/2016;T7;9.597,65
ESTOQUE;PAPELARIA;31/07/2016;T7;27.417,32
ESTOQUE;PET SHOP;31/07/2016;T7;49.035,06
ESTOQUE;UTILIDADES DOMESTICA;31/07/2016;T7;271.625,66
ESTOQUE;VESTUARIO;31/07/2016;T7;112.104,61
ESTOQUE;BASICO;31/07/2016;T7;693.335,77
ESTOQUE;LEITE;31/07/2016;T7;255.543,62
ESTOQUE;LIMPEZA DOMESTICA;31/07/2016;T7;581.160,19
ESTOQUE;OVOS;31/07/2016;T7;6.514,80
ESTOQUE;AÇOUGUE;31/07/2016;T7;95.957,95
ESTOQUE;ALHO;31/07/2016;T7;16.926,71
ESTOQUE;HORT FRUT;31/07/2016;T7;78.327,92
ESTOQUE;PADARIA INDUSTRIAL;31/07/2016;T7;21.710,00
ESTOQUE;PADARIA PROPRIA;31/07/2016;T7;54.065,17
ESTOQUE;GERAL;31/07/2016;T7;5.202.989,16
ESTOQUE;ALIMENTOS DOCE;31/07/2016;T7;682.034,78
ESTOQUE;ALIMENTOS SALGADO;31/07/2016;T7;428.736,91
ESTOQUE;FRIOS;31/07/2016;T7;163.148,72
ESTOQUE;FRIOS ACHOCOLATADOS;31/07/2016;T7;22.484,47
ESTOQUE;AUTOS;31/07/2016;CAMPINAS; 3.109,17 
ESTOQUE;PAPELARIA;31/07/2016;CAMPINAS; 2.006,88 
